ablation_mode,n_runs,avg_wealth_mean,std_wealth_mean,avg_gini,avg_stress_mean
rich_persona,3,132.33333333333334,9.542187030934445,0.09084126091527445,2.6999999999999997
no_persona,3,130.73333333333332,11.121750461745377,0.07855743315384574,3.0
minimal_persona,3,129.73333333333332,9.960589005341673,0.07255747981152967,2.92
